x,y,z
31.31,-13.43,985.35
31.07,-14.65,985.17
31.49,-14.28,984.25
28.50,-13.12,986.08
29.66,-13.12,985.53
30.82,-11.90,984.44
29.60,-13.92,983.22
28.69,-14.77,984.07
30.52,-12.51,981.63
31.74,-12.63,982.30
29.85,-13.12,986.45
29.66,-12.51,984.62
29.42,-13.31,983.03
30.70,-13.00,986.76
30.46,-13.61,984.31
32.71,-14.95,983.95
31.07,-13.31,983.83
30.09,-13.24,983.28
30.33,-13.06,983.64
30.64,-13.37,983.89
31.86,-14.04,982.60
31.49,-11.60,984.99
30.40,-12.57,984.99
30.82,-13.49,985.23
30.64,-13.73,986.63
28.63,-12.88,982.54
29.48,-13.12,985.47
31.19,-13.43,982.85
30.09,-11.17,984.74
30.27,-14.95,985.90
32.17,-12.57,985.11
32.17,-16.36,984.74
29.17,-13.67,986.02
31.13,-11.84,981.63
30.94,-12.88,984.19
30.33,-12.88,984.99
30.46,-11.90,985.23
30.27,-11.90,985.53
30.33,-13.49,985.90
29.17,-14.28,987.43
30.94,-15.38,984.25
30.40,-12.51,982.91
30.27,-13.06,981.63
32.78,-15.14,984.74
29.72,-13.67,985.23
31.68,-12.45,984.31
30.40,-13.55,984.80
30.88,-13.31,982.48
28.20,-12.88,985.29
30.09,-14.59,997.99
31.43,-14.65,985.78
31.68,-13.55,984.19
29.97,-13.37,984.31
30.03,-14.95,982.73
31.25,-10.99,985.05
31.49,-12.39,984.44
29.97,-13.24,984.99
29.85,-12.02,984.01
31.19,-14.10,985.35
31.56,-13.43,985.60
31.92,-11.84,984.37
29.91,-12.27,983.76
31.37,-13.61,983.95
30.09,-15.56,986.57
30.09,-13.92,984.31
29.91,-12.08,985.05
30.46,-13.12,983.95
28.56,-13.55,983.46
31.19,-14.77,984.13
30.64,-14.10,986.33
30.58,-12.94,984.37
29.85,-13.24,985.66
30.09,-13.24,982.54
29.60,-11.29,983.58
30.82,-12.45,983.89
31.43,-14.10,983.76
29.72,-13.61,985.78
31.56,-11.54,983.89
31.56,-13.37,984.50
30.27,-13.79,982.30
28.56,-12.21,983.52
30.64,-14.83,983.89
29.42,-13.85,987.06
31.19,-14.16,983.40
31.43,-11.84,985.29
30.64,-13.92,981.14
30.21,-14.04,984.31
29.36,-15.50,985.96
28.63,-11.84,984.13
31.13,-12.15,983.89
31.68,-12.88,985.23
30.64,-13.43,983.22
28.44,-12.94,983.15
31.13,-13.92,985.53
31.56,-13.92,985.96
31.37,-14.47,985.66
30.82,-13.00,985.47
32.04,-12.51,985.96
32.53,-14.59,984.25
30.70,-14.53,986.27
30.46,-13.49,984.37
28.56,-13.98,983.89
30.76,-13.18,985.41
30.64,-13.18,985.47
30.15,-11.17,980.22
30.82,-14.04,985.17
30.76,-13.37,984.80
31.01,-13.18,984.37
31.43,-12.51,984.44
31.74,-13.18,984.44
30.03,-14.04,986.08
29.48,-13.85,984.99
29.97,-11.66,983.58
28.63,-14.10,984.25
31.68,-12.27,984.07
30.40,-12.15,983.95
31.43,-12.70,985.84
29.48,-14.83,986.15
30.82,-12.45,984.74
28.87,-14.16,985.47
30.88,-12.94,987.43
31.80,-13.98,986.39
32.23,-14.53,985.05
30.88,-13.06,984.07
31.49,-12.70,987.37
31.68,-14.04,984.37
29.36,-12.33,983.15
31.01,-12.15,998.72
30.40,-12.39,984.19
31.25,-14.47,986.33
29.48,-12.94,987.00
30.58,-13.49,986.27
30.58,-14.47,985.35
31.80,-13.00,985.11
29.66,-12.94,983.89
30.64,-13.85,983.64
31.92,-13.37,984.44
30.46,-15.56,987.06
29.91,-13.85,984.92
31.31,-11.54,985.35
31.98,-14.59,984.19
32.41,-13.73,984.07
30.88,-14.34,984.25
30.88,-13.98,983.15
29.36,-12.63,983.46
31.43,-12.02,986.82
31.62,-13.85,984.74
31.31,-13.31,984.68
30.64,-12.15,984.07
30.27,-11.54,984.68
30.03,-15.93,984.50
31.25,-13.24,985.90
30.76,-11.96,985.66
31.37,-14.34,984.86
30.82,-11.84,984.50
30.46,-12.63,987.18
30.46,-14.59,984.13
32.35,-15.20,983.52
28.14,-12.76,983.46
30.15,-13.00,984.44
30.88,-12.70,984.31
31.86,-13.31,985.78
30.46,-14.47,985.53
30.52,-14.34,986.27
31.25,-12.70,985.23
32.17,-13.85,985.47
30.40,-11.54,984.07
32.17,-12.27,986.15
32.65,-14.16,984.56
31.19,-13.61,984.86
31.07,-13.55,986.02
30.94,-12.15,982.54
29.97,-13.79,984.19
31.74,-12.39,984.68
29.30,-13.79,999.69
31.19,-14.59,986.39
30.27,-13.18,985.17
30.70,-12.76,983.52
30.82,-13.06,984.31
29.85,-12.70,984.92
30.03,-11.05,985.78
32.78,-13.06,984.86
30.94,-14.10,983.70
29.66,-12.70,985.60
29.85,-12.76,984.50
29.60,-13.73,984.99
31.19,-13.06,984.92
30.15,-13.49,982.24
32.23,-12.94,986.39
29.97,-14.77,986.57
30.27,-13.18,986.63
31.07,-13.37,985.53
30.94,-12.94,983.09
30.09,-15.08,983.76
29.79,-13.37,986.02
32.10,-13.49,983.52
31.74,-14.16,987.00
32.17,-13.73,983.15
15.99,-14.10,983.89
27.59,-13.79,985.60
29.05,-11.84,983.76
31.43,-10.86,982.91
31.25,-12.94,984.92
32.10,-13.24,985.17
30.03,-13.06,985.17
28.56,-13.73,985.29
28.50,-13.55,984.37
31.19,-12.27,984.68
31.13,-13.06,985.29
31.37,-12.51,983.46
33.33,-13.98,985.60
30.64,-15.44,983.58
29.97,-11.84,982.30
30.40,-13.37,999.94
30.64,-12.76,984.37
31.13,-15.08,983.76
31.43,-14.83,986.33
30.27,-12.63,984.37
29.48,-13.06,985.72
29.30,-12.94,985.72
30.76,-13.79,984.37
31.07,-13.85,985.17
32.10,-11.84,983.95
30.88,-12.08,984.62
31.80,-11.66,985.29
31.13,-12.63,985.05
31.43,-12.27,985.66
28.93,-14.16,982.18
29.36,-13.12,984.19
30.40,-13.37,985.23
29.17,-13.31,984.07
30.09,-12.27,985.23
30.88,-12.63,983.64
33.14,-12.27,985.29
31.07,-12.94,984.74
30.21,-11.23,985.05
32.53,-16.05,983.76
29.42,-15.08,983.76
30.70,-13.24,983.28
30.70,-14.77,986.76
30.40,-14.40,986.15
30.27,-12.82,982.42
30.64,-13.61,985.90
29.42,-13.98,985.23
30.52,-11.84,984.37
31.37,-14.10,983.28
30.15,-12.27,985.53
30.94,-13.31,984.01
31.62,-12.27,987.06
30.27,-12.02,983.46
30.33,-14.83,984.50
30.33,-13.24,984.25
30.88,-13.49,984.80
31.92,-13.12,984.50
30.27,-13.31,983.34
30.40,-14.47,986.69
30.15,-15.44,985.11
31.31,-8.85,984.74
30.64,-12.15,984.07
28.81,-13.18,983.83
29.72,-0.12,984.62
31.13,-10.56,987.67
30.21,-12.39,984.19
29.48,-14.34,985.60
32.17,-14.71,985.05
29.79,-13.43,986.08
30.58,-14.40,984.25
30.88,-13.12,984.37
32.29,-15.14,985.11
30.03,-12.76,983.76
30.40,-12.15,985.17
30.21,-12.39,985.23
30.58,-12.45,982.85
30.70,-11.17,983.15
29.60,-12.51,983.09
31.13,-13.43,983.95
29.60,-13.98,987.06
29.54,-14.40,985.17
28.20,-12.82,983.76
30.76,-13.98,983.64
30.76,-13.00,984.99
29.54,-12.57,986.21
30.76,-15.20,984.74
30.58,-13.37,984.99
32.17,-12.27,985.90
30.94,-13.98,984.19
31.19,-14.04,984.74
30.15,-14.89,984.74
29.60,-13.55,985.78
28.56,-14.04,985.29
29.60,-13.00,984.19
31.74,-14.28,986.57
30.94,-13.61,985.78
30.03,-11.72,985.96
31.43,-12.82,988.71
30.76,-13.92,985.72
30.33,-13.92,984.19
31.25,-13.06,983.46
30.94,-14.10,983.70
29.91,-14.16,985.41
30.15,-11.54,982.73
29.79,-13.49,983.34
29.30,-14.47,983.70
31.19,-12.57,983.09
31.56,-12.57,984.62
31.62,-11.96,985.84
29.72,-12.45,983.34
30.64,-14.53,986.27
33.51,-15.99,985.29
32.17,-10.93,983.83
28.38,-11.60,984.07
30.21,-13.49,986.33
30.46,-15.01,985.17
29.48,-13.73,987.18
31.43,-11.41,982.97
31.31,-12.27,984.25
30.88,-14.34,986.21
30.27,-13.49,984.74
28.63,-11.96,984.50
31.56,-14.22,982.91
31.74,-16.78,983.52
28.02,-8.73,983.83
29.30,-15.75,984.68
30.52,-12.33,984.44
29.42,-12.76,985.53
29.30,-11.90,986.02
31.62,-12.76,984.31
31.01,-14.77,981.81
29.85,-14.40,984.07
30.52,-11.66,985.41
33.14,-12.57,985.60
30.09,-14.59,986.51
29.36,-13.18,984.86
31.31,-12.63,983.09
31.98,-14.10,985.60
31.13,-11.84,983.28
30.70,-14.04,983.95
28.99,-12.51,985.17
30.52,-12.57,984.01
32.65,-13.31,985.23
31.86,-13.18,986.33
30.88,-12.88,985.90
31.31,-13.55,985.29
30.40,-13.85,983.70
30.88,-11.47,984.13
31.56,-12.21,985.23
30.21,-14.47,983.76
28.81,-14.77,983.52
31.19,-13.12,983.34
31.25,-13.24,985.41
30.82,-14.28,984.01
30.70,-12.15,983.09
30.64,-12.82,983.09
31.19,-13.24,985.11
30.52,-14.59,984.99
28.87,-12.33,985.05
30.40,-13.31,984.62
30.21,-13.79,984.19
30.58,-13.49,985.23
31.62,-14.40,984.74
31.98,-12.57,984.19
30.40,-13.79,984.62
31.19,-13.85,984.56
29.54,-11.72,985.23
30.82,-13.31,982.48
31.13,-12.21,983.09
30.27,-13.85,982.42
32.29,-13.24,985.47
30.03,-12.94,984.62
30.76,-13.55,984.50
31.62,-13.06,983.70
31.74,-13.18,985.17
30.70,-12.33,984.44
28.93,-12.63,985.66
28.69,-13.37,985.90
30.46,-12.45,985.78
31.49,-12.88,987.12
31.86,-11.05,984.31
29.97,-12.02,985.11
32.10,-12.51,982.36
31.19,-12.76,983.28
30.46,-11.47,985.66
30.09,-11.78,984.37
30.64,-14.04,984.25
30.64,-12.39,984.92
31.19,-14.34,986.02
30.15,-10.19,986.08
29.97,-11.84,985.53
31.56,-12.88,984.92
30.09,-13.79,984.80
29.30,-13.55,983.58
31.68,-14.10,983.70
30.64,-13.61,983.89
30.15,-14.04,983.64
30.46,-11.17,985.05
29.79,-14.04,985.60
31.43,-13.31,984.74
31.07,-13.61,985.47
30.52,-12.45,984.25
29.66,-12.21,984.86
29.54,-13.37,985.96
28.99,-13.06,985.41
32.04,-13.55,985.66
30.33,-12.15,984.37
29.85,-13.98,987.18
31.68,-13.18,983.95
29.85,-16.72,984.80
31.01,-12.15,983.40
30.76,-12.88,986.82
32.65,-14.04,984.50
29.30,-13.55,983.83
29.42,-14.53,985.35
31.49,-13.55,985.35
30.82,-13.98,985.96
28.20,-13.12,985.96
31.80,-13.12,985.90
30.52,-10.99,986.08
29.91,-13.18,984.13
29.42,-14.40,985.84
29.85,-13.00,984.31
29.60,-11.96,984.07
29.24,-15.26,984.25
29.66,-10.31,985.90
30.70,-13.37,984.44
31.07,-12.33,985.35
29.24,-12.63,985.53
30.94,-14.22,983.70
30.40,-13.67,981.93
28.93,-13.92,985.11
30.64,-13.79,982.42
30.15,-10.68,986.15
29.42,-12.70,983.76
30.33,-15.32,984.99
30.64,-12.76,985.72
30.09,-13.49,984.99
30.58,-12.15,983.76
28.81,-15.69,985.05
29.66,-13.06,983.95
32.59,-12.94,982.85
28.38,-14.04,971.07
30.82,-13.55,983.76
32.35,-14.28,984.07
33.75,-12.27,985.90
29.48,-15.50,984.19
28.32,-13.37,985.41
30.52,-13.24,986.63
32.78,-13.55,985.35
29.11,-13.00,984.01
30.46,-13.67,984.56
31.68,-15.01,985.47
30.46,-14.40,985.72
30.09,-14.10,984.44
29.42,-13.79,983.83
31.19,-11.66,986.27
31.68,-13.61,986.88
30.40,-13.85,984.37
29.24,-12.76,984.07
31.56,-13.06,983.76
30.94,-12.21,983.46
32.23,-14.10,983.15
29.97,-14.47,984.01
29.66,-12.82,985.23
30.88,-12.57,985.60
30.27,-13.37,984.86
29.24,-12.70,986.27
29.66,-12.57,984.74
31.25,-12.08,983.89
30.09,-14.10,985.84
29.97,-12.27,983.34
30.82,-13.18,984.99
29.30,-13.43,984.19
30.82,-11.72,985.05
29.85,-13.00,984.44
29.17,-15.32,985.35
30.88,-13.24,984.74
31.01,-14.59,984.07
31.25,-13.49,983.28
29.72,-13.43,983.83
28.26,-13.55,983.58
30.70,-14.28,982.79
30.46,-12.88,983.58
28.87,-11.96,984.74
27.71,-13.00,984.86
32.35,-13.73,984.99
30.94,-12.70,983.46
29.60,-14.28,983.58
30.94,-14.16,985.53
31.01,-12.94,984.07
28.69,-12.08,985.17
29.91,-15.08,986.82
29.54,-13.06,986.08
32.59,-13.00,985.66
30.52,-13.73,985.41
30.76,-12.82,986.69
45.59,-13.06,986.63
30.64,-13.00,984.31
30.33,-13.85,983.40
30.52,-14.22,984.07
30.52,-13.61,984.07
33.08,-11.41,983.22
31.07,-11.41,985.23
29.72,-13.31,984.19
28.75,-12.33,985.23
32.35,-13.49,983.40
30.76,-14.65,985.84
32.65,-13.61,985.05
30.70,-13.00,984.74
28.44,-13.31,984.13
30.82,-11.96,984.92
30.70,-12.27,984.92
31.37,-11.90,984.44
30.15,-14.28,983.70
30.03,-11.84,984.07
30.64,-13.85,987.67
32.17,-13.61,985.47
28.75,-12.02,985.53
30.27,-13.00,985.84
30.88,-13.67,984.74
30.70,-13.12,985.78
29.11,-13.55,984.25
29.91,-12.02,984.50
30.46,-14.53,985.90
29.79,-14.22,984.07
30.40,-13.73,983.40
29.60,-13.92,981.93
30.94,-11.66,984.31
30.52,-14.22,985.41
31.37,-12.27,982.12
30.33,-14.40,985.35
30.82,-12.63,985.47
30.21,-13.43,984.31
28.99,-13.55,983.03
31.31,-12.57,981.99
32.90,-14.65,986.21
28.44,-12.15,985.05
29.17,-13.67,987.24
33.02,-14.34,984.25
29.36,-11.72,984.13
29.36,-13.55,985.17
30.27,-14.77,986.94
29.60,-13.00,983.83
30.09,-13.06,984.31
27.40,-10.93,983.46
31.37,-13.37,984.74
29.54,-13.85,985.35
30.40,-14.28,982.60
32.41,-12.21,984.80
32.04,-13.98,983.95
29.85,-11.66,983.89
28.08,-12.39,985.90
30.03,-12.51,986.33
30.09,-14.59,983.52
30.82,-12.02,985.78
31.07,-12.94,985.29
30.64,-13.67,985.47
31.13,-13.37,986.57
29.54,-13.67,986.63
30.40,-13.00,982.60
31.74,-14.16,984.56
31.01,-13.67,985.35
31.07,-12.70,984.62
31.62,-13.37,984.13
34.55,-12.15,985.96
31.68,-15.99,984.13
30.46,-9.77,982.85
31.43,-11.29,985.84
29.72,-14.10,986.63
29.24,-12.88,986.63
29.97,-11.84,984.13
33.81,-14.71,984.44
30.52,-12.88,987.49
30.21,-13.73,983.34
30.46,-15.50,986.27
31.43,-14.10,985.35
30.27,-14.04,984.74
30.03,-13.73,983.89
30.03,-13.37,984.62
29.60,-11.23,983.95
31.86,-14.34,983.52
29.17,-15.32,985.90
30.58,-11.90,985.05
30.27,-13.06,985.35
32.78,-13.06,985.60
30.03,-12.63,986.51
29.60,-13.37,987.30
30.76,-11.54,982.48
31.13,-13.43,984.44
29.66,-12.39,982.67
29.79,-13.61,984.50
31.43,-11.84,983.03
31.98,-14.16,984.74
28.75,-14.59,985.41
30.27,-12.51,984.56
30.21,-13.67,981.32
31.25,-13.49,985.60
30.76,-15.26,985.96
29.97,-11.96,984.19
31.43,-14.47,983.03
29.72,-15.50,984.74
31.92,-12.21,985.35
31.31,-11.66,984.74
29.11,-13.98,984.74
31.31,-14.71,984.37
31.07,-13.92,983.83
28.81,-15.08,986.82
30.15,-14.10,983.58
30.76,-13.61,985.29
29.79,-13.67,984.74
31.49,-11.41,984.74
31.49,-12.45,987.73
30.09,-15.99,984.01
29.85,-14.40,986.76
31.56,-13.06,982.54
30.27,-13.92,984.86
30.09,-14.40,984.07
30.88,-13.73,981.93
29.17,-11.72,983.64
29.85,-13.79,986.94
31.01,-13.55,984.62
29.79,-14.40,984.80
29.11,-13.18,984.13
31.49,-12.70,984.07
31.68,-13.43,982.67
31.19,-12.82,982.60
30.64,-12.88,983.52
30.15,-13.79,984.86
30.64,-12.82,984.13
30.88,-13.67,985.66
30.03,-14.34,983.34
29.91,-13.31,984.62
30.27,-12.63,983.46
30.94,-13.12,985.47
28.93,-13.31,984.92
32.29,-12.08,983.22
30.94,-13.61,985.96
29.48,-12.15,984.92
31.92,-12.21,985.78
32.41,-14.22,984.56
30.70,-14.47,985.35
32.29,-13.37,983.89
31.62,-12.76,984.62
29.91,-14.59,983.40
29.17,-12.21,982.91
29.48,-14.59,982.30
31.07,-12.63,985.60
31.25,-12.15,985.11
29.54,-13.67,986.39
29.66,-13.67,984.07
29.11,-12.21,982.12
30.94,-13.43,984.13
29.85,-15.08,983.70
31.07,-12.21,983.22
30.94,-14.04,983.83
29.72,-13.85,985.72
30.52,-14.04,984.99
30.52,-12.51,985.05
31.92,-13.92,983.22
32.35,-12.82,984.01
31.19,-13.43,985.05
32.71,-14.04,984.86
30.76,-13.31,985.41
29.54,-11.78,984.01
30.21,-12.57,986.21
31.07,-13.79,983.95
33.39,-11.66,986.02
32.65,-13.79,983.22
31.80,-12.08,984.07
31.49,-14.22,984.62
30.76,-13.24,985.53
30.46,-12.51,985.11
31.07,-12.88,986.08
30.15,-14.65,984.01
29.48,-14.16,984.56
31.01,-14.22,984.50
29.60,-12.70,986.02
29.17,-14.40,985.84
30.46,-13.24,984.68
31.68,-13.79,984.74
31.49,-13.12,987.30
27.89,-13.00,984.25
30.76,-13.37,982.12
32.04,-13.55,986.94
31.68,-13.06,985.23
31.07,-13.55,984.68
31.01,-12.15,985.23
31.25,-14.40,982.36
30.94,-13.06,982.60
31.01,-13.43,983.89
30.82,-15.75,983.58
28.56,-13.73,984.86
30.70,-12.82,984.13
29.54,-14.65,988.46
31.37,-13.73,983.95
31.07,-14.71,984.74
30.52,-12.45,984.07
31.56,-12.21,984.92
30.88,-12.45,982.97
30.70,-13.92,982.67
30.03,-11.96,984.07
28.75,-13.43,983.83
32.17,-12.33,987.18
32.47,-11.90,984.31
30.46,-14.53,982.79
27.47,-11.17,984.31
33.69,-12.94,984.92
30.70,-14.59,983.70
29.30,-12.51,982.30
32.29,-13.43,982.91
31.56,-12.70,985.29
30.40,-13.73,982.85
28.32,-12.76,986.02
29.54,-12.88,983.46
31.25,-13.73,983.28
33.81,-13.37,987.24
31.86,-13.67,983.64
29.11,-11.47,986.63
30.58,-14.22,984.62
28.99,-12.21,983.03
29.17,-11.78,985.90
31.74,-11.90,985.41
30.58,-13.06,983.83
31.86,-15.08,985.17
31.01,-11.60,985.41
32.04,-14.16,984.62
29.79,-14.83,983.46
31.25,-11.41,983.95
32.29,-13.31,983.40
31.49,-13.55,984.68
32.41,-14.22,985.29
30.09,-13.98,985.47
29.72,-10.86,983.64
30.88,-12.88,984.99
31.80,-12.15,984.07
31.07,-16.85,984.92
30.09,-13.37,985.72
30.52,-12.70,984.80
31.62,-14.65,985.17
30.21,-14.59,983.28
30.70,-11.66,987.06
30.52,-13.67,985.05
31.68,-13.73,984.50
32.29,-12.94,985.35
30.15,-13.85,986.21
30.03,-12.88,986.33
30.27,-12.94,986.57
31.13,-13.12,983.95
29.42,-14.71,984.44
29.72,-12.70,984.07
31.19,-12.70,984.44
30.27,-11.90,985.05
31.80,-13.98,983.40
29.60,-12.45,984.25
31.68,-12.02,987.12
30.40,-13.43,983.34
28.99,-13.12,984.13
30.46,-13.00,985.53
30.88,-15.63,985.66
30.52,-13.61,983.58
33.02,-14.22,969.97
30.58,-11.84,984.74
30.40,-11.66,982.18
31.80,-15.26,982.91
32.78,-13.92,985.29
29.91,-12.70,984.19
29.48,-10.74,984.80
29.36,-15.20,986.02
31.01,-13.98,985.17
31.01,-13.85,983.09
31.19,-12.33,985.23
30.94,-14.53,982.54
32.17,-14.10,984.86
30.27,-11.35,983.15
30.94,-11.90,986.82
28.50,-12.39,984.92
32.04,-13.00,985.23
31.62,-12.70,983.95
31.01,-14.53,983.28
30.21,-13.00,982.85
31.31,-13.31,984.92
31.19,-13.00,983.83
29.85,-11.96,984.86
30.52,-12.27,983.09
29.54,-13.37,984.86
28.75,-11.96,984.68
29.85,-15.01,984.68
30.58,-14.22,984.56
32.53,-13.55,984.19
32.35,-13.37,982.67
33.51,-14.04,986.21
29.24,-14.71,981.26
30.76,-13.31,986.63
31.86,-12.88,985.90
29.54,-11.78,982.60
29.97,-14.89,983.52
29.66,-11.54,985.78
29.85,-13.12,983.70
30.09,-14.71,985.60
30.09,-14.10,986.15
32.04,-13.31,986.15
30.82,-11.35,982.06
30.46,-14.71,984.19
31.49,-14.28,983.34
30.03,-15.44,986.45
31.62,-14.16,983.28
30.82,-14.22,984.62
31.01,-12.70,985.05
30.15,-14.59,983.83
31.07,-12.51,984.74
29.97,-12.33,985.72
30.58,-15.87,984.74
29.97,-12.33,987.12
31.07,-14.04,986.02
31.19,-12.57,983.46
30.09,-15.50,983.28
29.60,-15.44,984.62
30.15,-12.63,982.48
31.68,-13.37,982.91
32.41,-12.70,983.03
30.40,-14.47,983.76
30.27,-12.27,986.51
31.25,-13.18,984.92
31.31,-14.47,983.03
31.13,-14.16,985.17
30.82,-13.85,984.62
30.09,-12.88,983.52
33.63,-12.88,982.79
30.76,-14.22,983.76
31.68,-14.22,983.40
30.15,-12.70,986.94
31.56,-12.63,985.05
32.23,-11.84,983.58
31.92,-14.71,986.51
30.94,-13.92,983.76
29.72,-14.40,986.08
30.33,-13.73,984.50
29.85,-15.14,985.05
31.74,-14.22,984.62
29.66,-14.10,984.92
28.99,-13.37,984.74
30.21,-13.06,984.31
29.97,-11.96,984.19
29.97,-12.63,987.00
32.53,-13.43,985.23
31.56,-15.01,985.78
29.24,-12.76,984.80
29.79,-13.92,985.53
29.91,-13.43,986.51
29.91,-12.94,983.28
31.62,-13.67,984.68
31.43,-13.85,985.05
31.31,-13.92,985.35
30.94,-12.51,982.97
29.97,-13.85,985.53
29.79,-11.90,984.31
31.56,-13.31,983.03
31.98,-13.12,986.08
29.79,-12.33,987.79
29.30,-14.10,986.39
29.66,-13.67,981.99
30.33,-13.37,983.03
29.54,-14.71,984.37
30.64,-13.92,984.19
30.40,-13.00,984.74
30.46,-13.61,981.75
31.01,-14.71,984.99
30.94,-15.14,984.92
32.84,-12.63,984.68
29.11,-12.33,985.29
31.56,-13.00,984.44
31.13,-14.40,985.53
29.79,-14.47,983.76
31.49,-12.21,984.19
31.31,-13.18,985.47
31.37,-13.49,984.50
27.83,-13.00,984.56
31.56,-12.63,986.88
30.88,-13.18,986.76
31.56,-13.43,985.90
31.13,-12.82,985.35
31.01,-13.55,983.83
30.15,-13.49,984.68
30.46,-13.12,984.56
30.88,-11.54,983.64
30.33,-14.83,985.29
29.24,-13.43,984.31
29.79,-12.63,984.01
32.04,-13.49,983.89
29.85,-12.51,984.50
30.52,-12.27,986.21
29.97,-14.65,982.18
28.08,-15.14,984.31
29.79,-14.22,985.90
31.80,-12.94,986.02
30.46,-13.98,984.37
30.70,-13.12,984.50
30.76,-14.10,984.86
31.74,-13.43,983.03
31.86,-14.34,986.76
29.97,-13.85,984.19
29.85,-14.83,982.60
33.45,-13.24,984.37
31.68,-13.31,985.11
30.70,-13.37,984.25
29.72,-13.43,984.56
30.52,-11.05,984.19
30.94,-14.04,982.54
31.98,-13.18,985.66
30.40,-14.10,986.02
31.13,-15.38,984.01
31.01,-13.79,985.66
30.46,-12.51,984.07
30.94,-13.31,985.53
31.92,-13.12,985.23
31.49,-12.39,984.80
29.91,-13.61,998.17
31.13,-14.28,984.86
31.13,-13.24,984.19
30.21,-12.70,985.11
30.21,-12.27,984.86
31.13,-12.94,984.99
32.65,-13.43,985.96
30.40,-14.28,983.52
29.72,-13.18,982.36
30.52,-13.31,984.56
32.10,-13.12,984.37
30.46,-12.51,985.41
30.88,-13.92,986.45
31.74,-12.02,983.76
30.09,-13.67,983.58
31.92,-13.24,983.83
30.40,-13.67,985.72
33.02,-11.29,985.23
30.40,-12.70,984.92
30.21,-13.67,986.88
28.38,-13.43,986.21
31.49,-13.24,982.54
30.58,-12.21,983.83
30.09,-11.66,985.96
31.01,-12.27,985.84
30.64,-13.12,984.13
28.32,-14.47,985.53
31.74,-13.43,986.02
31.31,-12.45,982.54
32.04,-12.88,983.28
30.27,-11.54,985.60
29.42,-15.50,986.57
28.99,-14.89,984.31
31.07,-13.18,985.84
33.02,-11.90,986.69
31.49,-14.04,984.80
29.17,-13.85,985.17
31.62,-13.18,986.63
31.13,-13.55,984.07
31.74,-16.05,982.85
31.25,-15.01,985.66
32.59,-13.92,985.35
30.88,-14.71,984.74
30.94,-12.82,984.62
29.24,-13.67,983.64
32.78,-13.92,985.90
31.68,-13.85,984.92
31.92,-14.04,984.62
31.43,-14.04,984.44
32.29,-14.59,984.07
31.92,-14.22,986.88
31.25,-13.73,985.78
28.93,-14.34,982.91
30.82,-14.10,983.52
31.07,-13.31,984.74
29.79,-14.16,983.15
31.13,-11.84,982.97
29.72,-13.55,984.37
29.48,-14.10,984.86
30.76,-12.63,984.62
29.36,-12.70,983.95
29.66,-13.92,983.89
30.88,-14.47,982.97
30.70,-13.24,984.31
29.66,-14.83,985.72
30.03,-15.44,985.23
32.17,-13.18,983.09
30.88,-14.53,985.53
31.49,-12.76,984.80
31.56,-13.67,984.92
29.72,-14.10,984.99
30.82,-11.72,985.35
30.88,-15.01,983.52
31.56,-14.04,984.50
28.75,-13.12,984.56
29.54,-12.39,984.37
30.46,-13.98,983.52
30.94,-15.01,985.41
30.46,-12.45,985.35
31.80,-13.61,985.11
28.93,-13.24,985.53
29.60,-14.65,985.66
32.17,-13.12,983.34
32.90,-14.10,985.35
30.15,-13.31,985.23
30.70,-14.83,983.34
30.46,-14.28,984.80
30.94,-13.61,986.21
29.79,-12.08,985.17
30.64,-12.15,985.23
30.88,-13.85,985.17
31.13,-13.85,984.56
31.92,-12.51,986.08
29.60,-13.92,985.35
30.64,-12.57,983.95
30.82,-13.61,984.07
31.86,-13.12,984.07
32.47,-14.65,983.64
31.43,-14.47,984.25
29.36,-13.12,986.63
30.64,-11.72,984.74
31.92,-14.40,986.21
28.63,-13.85,986.51
30.03,-12.76,984.56
31.19,-13.61,986.45
33.20,-13.18,985.66
29.91,-12.15,984.62
29.72,-12.88,984.31
30.58,-14.16,986.63
30.21,-14.65,984.25
31.37,-13.31,986.27
31.56,-11.41,984.62
30.46,-11.47,986.51
29.66,-13.49,984.62
32.53,-12.70,987.79
33.02,-13.61,985.11
30.70,-12.39,984.50
29.91,-12.08,984.44
30.88,-14.77,985.72
29.42,-12.02,985.23
28.87,-12.63,984.80
31.62,-14.40,983.76
30.70,-14.34,984.80
29.85,-11.90,984.99
31.49,-11.35,984.56
31.74,-13.49,985.41
30.15,-12.82,985.47
31.13,-13.12,982.67
29.97,-12.51,983.28
32.23,-14.10,985.72
30.09,-11.84,984.99
29.24,-12.82,983.22
31.68,-14.16,983.89
31.49,-13.24,986.15
31.07,-13.92,984.99
29.48,-13.61,985.23
31.68,-13.49,983.64
30.70,-11.78,985.72
31.68,-12.88,984.44
31.07,-13.67,984.25
31.19,-13.37,986.08
30.64,-13.00,984.99
29.79,-12.88,985.41
30.70,-11.96,982.73
30.88,-14.22,984.31
29.66,-15.01,986.63
29.48,-12.63,984.86
30.46,-13.18,985.41
30.82,-15.81,984.07
29.48,-13.92,983.76
29.79,-12.76,985.23
31.49,-12.02,985.66
30.94,-12.02,986.08
31.25,-12.82,984.25
31.19,-12.63,983.64
31.56,-13.31,984.01
31.74,-12.88,986.02
30.52,-13.73,985.35
29.72,-12.57,983.58
31.43,-15.01,984.92
28.87,-14.22,985.53
28.75,-12.57,985.23
