accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
7.565 7.549 1.0940399 4.5520782 8.884079
7.583 7.569 1.4467773 4.399933 9.961395
7.615 7.589 1.9069366 4.3784027 10.449524
7.627 7.609 2.291809 4.5958557 10.702072
7.648 7.630 2.4625244 4.906616 10.861572
7.685 7.650 2.5218506 5.5236664 10.148056
7.685 7.670 2.365265 6.40065 8.033905
7.711 7.690 2.3016968 6.823578 8.260162
7.728 7.710 2.0486755 5.958191 11.163574
7.750 7.730 1.1553802 4.6457214 13.839554
7.764 7.750 0.31040955 3.8195648 14.183533
7.794 7.770 -0.046035767 3.6114502 11.227875
7.804 7.791 0.5784912 4.2235413 6.990265
7.829 7.811 1.9698944 5.1906433 4.2829742
7.846 7.831 3.1706696 5.7990875 4.406021
7.868 7.851 3.2534485 5.613388 6.394058
7.892 7.871 2.7186432 4.846283 7.3560333
7.909 7.891 1.898819 4.3917084 5.7276764
7.921 7.911 1.1644897 4.330826 3.677536
7.942 7.932 0.48313904 4.3927307 2.896347
7.962 7.952 0.07696533 4.529129 3.2379913
7.982 7.972 -0.025680542 4.7520905 5.0364532
8.001 7.992 -0.34223938 4.83136 7.153244
8.022 8.012 -0.8890686 4.7862244 8.065842
8.044 8.032 -1.0957947 5.097534 7.7743225
8.061 8.052 -1.3475952 5.4111633 8.121735
8.083 8.073 -1.5099335 5.6390076 8.919052
8.101 8.093 -1.7098541 5.9407654 10.43573
8.121 8.113 -1.8213043 6.1847687 12.216187
8.143 8.133 -1.9933777 6.569641 11.921127
8.163 8.153 -1.8752289 7.096466 9.780853
8.185 8.173 -1.8155365 7.155777 9.645691
8.205 8.193 -1.7982025 6.031769 12.375427
8.223 8.214 -1.9234467 4.868103 13.582077
8.251 8.234 -1.7584839 4.620743 10.735825
8.264 8.254 -1.1224518 5.0941315 7.835388
8.283 8.274 0.15501404 5.5032043 5.738159
8.305 8.294 1.5281677 5.797241 5.288803
8.326 8.314 1.9796448 5.164856 7.0983276
8.355 8.334 1.3242035 4.3152466 8.796112
8.364 8.355 0.5345459 3.464798 9.61824
8.388 8.375 0.3247528 3.0395813 9.044907
8.403 8.395 0.27944946 3.1177368 8.038269
8.425 8.415 1.4283142 4.0988007 7.711899
8.442 8.435 0.9108734 3.6055908 6.490402
8.469 8.455 0.32919312 3.7127533 5.276001
8.483 8.475 -0.18367004 3.4786835 4.972641
8.502 8.496 -0.10362244 4.116333 4.4754486
8.524 8.516 0.625 4.9886627 6.1764526
8.549 8.536 1.8115234 5.717575 9.454697
8.582 8.556 2.2182007 5.720825 10.729095
8.605 8.576 1.6386414 4.9864197 10.605423
8.623 8.596 0.94358826 4.667923 10.815826
