magnetometer-calibrated.txt

All values are in micro-Tesla (uT).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
9.315 9.300 -31.158447 -7.8063965 -37.309265
9.334 9.320 -31.465149 -9.536743 -36.61194
9.357 9.340 -31.816101 -8.628845 -36.543274
9.375 9.360 -31.692505 -7.171631 -37.042236
9.395 9.380 -30.796814 -6.8740845 -37.91504
9.422 9.400 -30.659485 -6.7367554 -37.239075
9.440 9.421 -31.324768 -6.9717407 -36.846924
9.457 9.441 -32.466125 -7.5393677 -37.590027
9.476 9.461 -32.6828 -6.4697266 -37.799072
9.496 9.481 -33.332825 -5.2627563 -37.721252
9.518 9.501 -33.802795 -5.543518 -37.26349
9.538 9.521 -33.4198 -4.397583 -37.486267
9.556 9.541 -32.266235 -2.5039673 -37.675476
9.579 9.562 -31.465149 -1.8829346 -37.590027
9.599 9.582 -31.92749 -2.0370483 -37.590027
9.620 9.602 -32.62329 -1.4373779 -38.35144
9.645 9.622 -32.800293 -0.5508423 -39.21814
9.657 9.642 -32.554626 -0.63323975 -39.137268
9.677 9.662 -32.380676 -0.95977783 -39.29138
9.696 9.682 -32.466125 -1.2161255 -39.544678
9.716 9.703 -32.632446 -2.041626 -38.897705
9.745 9.723 -31.942749 -2.368164 -38.911438
9.756 9.743 -31.130981 -1.8829346 -39.544678
9.776 9.763 -31.045532 -1.9683838 -39.959717
9.800 9.783 -30.963135 -1.876831 -39.34784
9.825 9.803 -30.963135 -1.7150879 -38.40332
9.840 9.823 -30.33142 -1.6265869 -38.667297
9.857 9.844 -29.975891 -2.8076172 -38.893127
9.876 9.864 -30.128479 -3.8787842 -38.893127
9.902 9.884 -30.036926 -3.9718628 -38.62152
9.916 9.904 -30.32837 -4.40979 -39.47296
9.936 9.924 -30.630493 -4.710388 -40.35797
9.959 9.944 -29.968262 -4.8065186 -39.341736
9.978 9.964 -30.212402 -5.252075 -38.931274
10.002 9.985 -30.796814 -5.543518 -39.21814
10.019 10.005 -29.940796 -5.0689697 -39.309692
10.040 10.025 -29.690552 -3.7261963 -40.34424
10.057 10.045 -29.962158 -3.0471802 -41.00952
10.076 10.065 -29.962158 -2.6535034 -40.429688
10.097 10.085 -30.561829 -1.5853882 -39.83612
10.117 10.105 -30.963135 -1.0498047 -39.70642
10.135 10.126 -31.588745 -1.0498047 -40.51819
10.159 10.146 -31.552124 0.1876831 -40.80658
10.180 10.166 -31.297302 0.9460449 -40.68451
10.202 10.186 -30.776978 1.2573242 -40.98816
10.220 10.206 -30.88379 0.8178711 -40.76233
10.237 10.226 -31.130981 0.44708252 -40.52124
10.259 10.246 -31.88324 -0.51727295 -39.996338
10.279 10.267 -31.443787 -0.19683838 -39.915466
10.299 10.287 -30.963135 0.28076172 -40.03296
10.318 10.307 -32.165527 -2.4398804 -39.07318
10.338 10.327 -32.1167 -3.1982422 -38.56659
10.359 10.347 -31.799316 -2.8808594 -38.56659
10.377 10.367 -31.687927 -2.5482178 -38.674927
10.400 10.387 -32.418823 -2.7175903 -38.180542
10.420 10.408 -32.800293 -2.8808594 -37.91504
10.440 10.428 -33.624268 -1.826477 -38.946533
10.458 10.448 -33.044434 -1.8463135 -39.38141
10.479 10.468 -32.633972 -2.0492554 -39.38141
10.498 10.488 -33.451843 -2.632141 -39.95056
10.518 10.508 -32.037354 -1.1230469 -40.309143
10.537 10.528 -31.297302 -0.38452148 -40.35797
10.559 10.549 -32.017517 0.8087158 -40.35797
10.579 10.569 -31.45752 1.399231 -39.770508
10.600 10.589 -31.130981 1.4465332 -39.544678
10.626 10.609 -31.985474 1.0803223 -39.900208
10.644 10.629 -32.173157 2.3269653 -39.909363
10.665 10.649 -32.131958 2.7770996 -39.86969
10.679 10.669 -31.015015 0.9185791 -41.201782
10.698 10.690 -31.382751 1.5304565 -41.171265
10.720 10.710 -31.63147 1.9454956 -41.00952
10.740 10.730 -30.683899 2.180481 -41.23993
10.760 10.750 -29.670715 1.4038086 -41.45813
10.779 10.770 -29.460144 1.1123657 -41.49933
10.799 10.790 -30.889893 0.20599365 -41.11786
